CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText,Labels
Ugjd5gn07ocXsngCoAEC,dG7mZQvaQDk,"Thank you. Finally, a powerful voice for the truth from the black community. 93% of black killings are perpetrated by blacks. For the most part, even the 7% of black murders by non-blacks are not directed at innocent black citizens, but rather drug or gang related. Donald Trump, Star Parker, I hope you are aware of Peggy Hubbard's comments and address this issue as honestly as she has. There needs to be a seat at the table for Ms. Hubbard in the Trump campaign and administration.

Race Mongers like Obama, Eric Holder, Pelosi, Reid, Jessie Jackson, Al Sharpton, the NAACP, the Congressional Black Caucus, Congressional Democrats (of all ethnicities, and on all levels of government), and the mainstream media have all conspired over the last 50 years to turn viable black communities into government-dependent ghettos by knowingly advancing a false narrative of systemic White (conservative) racism.
 
Perhaps their greatest accomplishment is the destruction of the black nuclear family. Seventy-two percent of black children are born to single mothers.  Why get married or limit the number of children you have, when Obama and the progressives will gladly extort taxpayer money to take care of you and your illegitimate children in exchange for guaranteed votes to keep themselves in power.  This master plan and policy insures generations of newly created disaffected and dysfunctional adults who will necessarily become democratic voters.

If the race hustlers mentioned above, reacted in the same way to black on black killings, they could go into those neighborhoods and with their power, wipe out all the gangs, minimize the drug use and give the community some real “hope” and “change.”  It will never happen.  They need black communities to be dependent and feel hopeless in order to maintain their power and control.  They are living the good life off the backs of their own people, while deceiving them into thinking they care.  Just think – if these purveyors of lies and damn lies couldn't make race an issue over the past 40 years they would have to get “real” jobs like the rest of us.",0,0,0,0,0,0,0,0,0,0,0,0,"thank finally powerful voice truth black community   black killing perpetrate black   black murder nonblack direct innocent black citizen drug gang relate donald trump star parker hope aware peggy hubbard comment address issue honestly need seat table ms hubbard trump campaign administration 

 race monger like obama eric holder pelosi reid jessie jackson al sharpton naacp congressional black caucus congressional democrat ethnicity level government mainstream medium conspire   year turn viable black community governmentdependent ghetto knowingly advance false narrative systemic white conservative racism 
 
 great accomplishment destruction black nuclear family seventytwo percent black child bear single mother   married limit number child obama progressive gladly extort taxpayer money care illegitimate child exchange guarantee vote power   master plan policy insure generation newly create disaffected dysfunctional adult necessarily democratic voter 

 race hustler mention react way black black killing neighborhood power wipe gang minimize drug use community real hope change   happen   need black community dependent feel hopeless order maintain power control   live good life back people deceive think care   think   purveyor lie damn lie not race issue past   year real job like rest","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjDBfCDKT037ngCoAEC,dG7mZQvaQDk,"Peggy, I tip my hat to you.",0,0,0,0,0,0,0,0,0,0,0,0,peggy tip hat,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjDETjpfRQL6HgCoAEC,dG7mZQvaQDk,I love her. Every thug deserves a slug,1,0,0,0,0,1,1,0,0,0,0,0,love thug deserve slug,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgjfCR2P4UuH6XgCoAEC,dG7mZQvaQDk,"Body cams should also air what the police run into day to day.
Not just when the cop screws up.",0,0,0,0,0,0,0,0,0,0,0,0,"body cam air police run day day 
 cop screw","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjFfog2XHgasngCoAEC,dG7mZQvaQDk,"@ReasonBurger(Twitter)

Powerful. Blunt force trauma powerful. I hope your words change the thinking of those whose concern for black lives is so misplaced.

Thank you for sharing.",0,0,0,0,0,0,0,0,0,0,0,0,"reasonburgertwitter 

 powerful blunt force trauma powerful hope word change thinking concern black life misplace 

 thank share","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjgN-JVPu49LHgCoAEC,dG7mZQvaQDk,peggy Hubbard for president,0,0,0,0,0,0,0,0,0,0,0,0,peggy hubbard president,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjIO0MtrVIAtXgCoAEC,dG7mZQvaQDk,"i agree with most what you said, but i can't trust police if they won't arrest crooked pedophile protecting treasonous politicans same thing for military people",1,1,0,1,0,0,0,0,0,0,0,0,agree say not trust police will not arrest crooked pedophile protect treasonous politican thing military people,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjJKgiUy9A1F3gCoAEC,dG7mZQvaQDk,BlackLivesMatter was built on deceit and lies,1,1,0,1,0,0,0,0,0,0,0,0,blacklivesmatter build deceit lie,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjNs-GTt9JfJXgCoAEC,dG7mZQvaQDk,"I dont like generalizations, as she used it in her rant, BUT to her main point she is RIGHT. Chris rock said it best, there are Black people and there are niggaz. A nigga morns a killer that got gunned down in the street, a Black person mourns the loss of INNOCENT human life such as the little girl that got murdered. Based on comments here, the Black to nigga ratio is dropping.",1,0,0,0,0,1,1,0,0,0,0,0,not like generalization rant main point right chris rock say well black people niggaz nigga morn killer get gun street black person mourn loss innocent human life little girl get murder base comment black nigga ratio drop,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugjpu_RMQN7KuHgCoAEC,dG7mZQvaQDk,"I will tell you what is even more taboo to talk about, something the News Media won't touch with a ten foot pole...*""""Black on White Crime""""*
Blacks sexually assaulted over 30,000 white women in 2005 but fewer than 10 black women were sexually assaulted by white men. Yes, I used 2005 because the BOJ does not make these stats available online anymore stating that ""These statistic may be inflammatory to certain ethnic groups' and this is only the tip of the iceberg.",0,0,0,0,0,0,0,0,0,0,0,0,"tell taboo talk news medium will not touch foot poleblack white crime 
 black sexually assault   white woman   few   black woman sexually assault white man yes   boj stat available online anymore state statistic inflammatory certain ethnic group tip iceberg","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjqg9qKsdKAwHgCoAEC,dG7mZQvaQDk,Peggy you should watch life leadership revolution videos. these people are very smart and very good mentors. really think if you did some research and training you would be a great leader. keep up the great work,0,0,0,0,0,0,0,0,0,0,0,0,peggy watch life leadership revolution video people smart good mentor think research training great leader great work,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjqKp49qALNEngCoAEC,dG7mZQvaQDk,THE BEST AND MOST HONEST BLACK PEOPLE I'VE EVER KNOW,0,0,0,0,0,0,0,0,0,0,0,0,good honest black people ve know,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjrudxM-7eVlXgCoAEC,dG7mZQvaQDk,Bam..........She said it all !!!,0,0,0,0,0,0,0,0,0,0,0,0,bamshe say,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjsEoszg2O3FngCoAEC,dG7mZQvaQDk,"God Bless this lady!   I wish there were more people like her with the same intelligence.   God Bless that little girl who lost her life to thugs, it's so sad.  And not a single one of those animals cares.
# Black lives Matter, MY ASS!    It is               # Innocent LIVES MATTER!",0,0,0,0,0,0,0,0,0,0,0,0,"god bless lady    wish people like intelligence    god bless little girl lose life thug sad   single animal care 
  black life matter ass                     innocent life matter","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjUz4zD_kU1gHgCoAEC,dG7mZQvaQDk,As a Black man I have to say this is needed just as the Black Lives Matter message is needed.. its not either or...its both and.,0,0,0,0,0,0,0,0,0,0,0,0,black man need black life matter message need orit,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjV0NgtU8Mo_HgCoAEC,dG7mZQvaQDk,Ms. Hubbard I have ABSOLUTE respect for you. Wish you would run for office any level. You got bigger balls than most male politicians. You call it like it is BRAVO!,0,0,0,0,0,0,0,0,0,0,0,0,ms hubbard absolute respect wish run office level get big ball male politician like bravo,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjv6x4UifOPc3gCoAEC,dG7mZQvaQDk,"Well said Peggy, your message should be shared with everybody.",0,0,0,0,0,0,0,0,0,0,0,0,say peggy message share everybody,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjyqKPg0AyI1HgCoAEC,dG7mZQvaQDk,"Mansur Ball-Bey was not a thug.  He worked at FedEx and was not in the house being served by a Warrant.  He is not on any video brandishing a gun.  He was shot in the back which is illegal in the US for a Police officer to do. 

The St Louis PD isn't releasing data because they know they shot and killed him in error.   Ball-Bey has no criminal record.  

What Hubbard is doing is illegal.  She is going on national TV and slandering the Ball-Bey's son.  Frankly i'd sue her.",0,0,0,0,0,0,0,0,0,0,0,0,"mansur ballbey thug   work fedex house serve warrant   video brandish gun   shoot illegal police officer 

 st louis pd not release datum know shoot kill error    ballbey criminal record  

 hubbard illegal   go national tv slander ballbey son   frankly d sue","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugw8oB7g7rqpvTdHkId4AaABAg,dG7mZQvaQDk,After watching the second part of Rest in power the trayvon martin story. I just had the urge to watch this again!,0,0,0,0,0,0,0,0,0,0,0,0,watch second rest power trayvon martin story urge watch,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgxQlfvkXLc2Ar7dZ_t4AaABAg,dG7mZQvaQDk,"https://youtu.be/qLpGdYVx-DM
Really black people are the most violent?",0,0,0,0,0,0,0,0,0,0,0,0,"httpsyoutubeqlpgdyvxdm 
 black people violent","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugz-BV9zIAQdqf1iUNx4AaABAg,dG7mZQvaQDk,thank you for speaking out on the problems in the black community.,0,0,0,0,0,0,0,0,0,0,0,0,thank speak problem black community,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugg_n-nSlkkSSXgCoAEC,Dt9-byUhPdg,"Yea! We should beat up all white people, rob black owned stores, and cause massive riots wasting money! I bet 90% of yall don't work, stop wasting people money and just off yourself....I hope every single person their got shot...that didn't happen though, sadly.",1,1,0,1,0,1,1,0,0,0,0,0,yea beat white people rob black own store cause massive riot waste money bet   you not work stop waste people money yourselfi hope single person get shotthat not happen sadly,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugg2ItA50j3R8HgCoAEC,Dt9-byUhPdg,#blacklivesdontmatter,1,0,0,0,0,1,1,0,0,0,0,0,blacklivesdontmatter,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UggCzcniRCJgSHgCoAEC,Dt9-byUhPdg,Seeing the comments on here just proves how backward this country is. ,1,1,0,1,0,0,0,0,0,0,0,0,see comment prove backward country  ,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UggeJRv-GDRnD3gCoAEC,Dt9-byUhPdg,The police should NOT! Be militarized! ,0,0,0,0,0,0,0,0,0,0,0,0,police militarize,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggIwAmWsxlVnHgCoAEC,Dt9-byUhPdg,dumb mf,1,1,0,0,1,0,0,0,0,0,0,0,dumb mf,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Uggmdct5T_880HgCoAEC,Dt9-byUhPdg,"""You can't stop the revolution!"" Well, it's been 2 years... I'd say that they've done a pretty good job so far.",0,0,0,0,0,0,0,0,0,0,0,0,not stop revolution   year d ve pretty good job far,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggXHbngyX02wHgCoAEC,Dt9-byUhPdg,"I feel sorry for what hapenned. But why thus think don't happen when a gang member kill another one??? Why you just go to the street when a cop kill a black male knowing that gang menbers they killing each other every day. I lost a family, a friend to that. And no one went to the streets and scream stop the killing but when is a police killing a black person whole world stop. Humans ",0,0,0,0,0,0,0,0,0,0,0,0,feel sorry hapenne think not happen gang member kill street cop kill black male know gang menber kill day lose family friend go street scream stop killing police kill black person world stop human,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ughj5v2znz91B3gCoAEC,Dt9-byUhPdg,"burn public storage, that makes sense..",0,0,0,0,0,0,0,0,0,0,0,0,burn public storage make sense,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghtnU8GCh9qbXgCoAEC,Dt9-byUhPdg,they must be mad cause there quiet a few that have lost thier belts.,0,0,0,0,0,0,0,0,0,0,0,0,mad cause quiet lose thier belt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi6WB0_Hv-gLngCoAEC,Dt9-byUhPdg,GOOD ,0,0,0,0,0,0,0,0,0,0,0,0,good  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugib2tzAuq79fngCoAEC,Dt9-byUhPdg,the real criminals are on wall street those guys steal more money then any inmate in every Penitentiary every dreamed of stealing,1,1,0,1,0,0,0,0,0,0,0,0,real criminal wall street guy steal money inmate penitentiary dream steal,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugiis9d5ISpuzXgCoAEC,Dt9-byUhPdg,"So this is the ""Revolution""? Setting your own neighbourhood on fire... good job, burn down some suburbs where these cops live... how does making yourself homeless achive anything?",1,1,0,1,0,0,0,0,0,0,0,0,revolution set neighbourhood fire good job burn suburb cop live make homeless achive,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgijQ2FjlYJSU3gCoAEC,Dt9-byUhPdg,"Molotov cocktail the local drink, and all she wants to do is dance, dance...",0,0,0,0,0,0,0,0,0,0,0,0,molotov cocktail local drink want dance dance,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugiqj5jU7LxKZXgCoAEC,Dt9-byUhPdg,Brown Stepfather has his pants half way down. ,1,1,0,0,1,0,0,0,0,0,0,0,brown stepfather pant half way  ,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ugj8mibnaukuYngCoAEC,Dt9-byUhPdg,"The trés totes hilars re this vid is that a grip of these ""revolutionaries"" are regular posters on Afro-Punk, which only has about seventeen massive corporate sponsors.  ""The revolution which will start now, is sponsored by the following multi-national corporations..."" ha ha ha.  Virtue signaling satire practically writes itself! :)",0,0,0,0,0,0,0,0,0,0,0,0,trs tote hilar vid grip revolutionary regular poster afropunk seventeen massive corporate sponsor   revolution start sponsor follow multinational corporation ha ha ha   virtue signal satire practically write,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjf1ns-vrD_mHgCoAEC,Dt9-byUhPdg,"Congrats you got your ""Town in flames""
Now roll and live in that 3rd world hell hole
Also try to move out..
OH WAIT
You can't cause your town is now garbage in probably all business markets =p",0,0,0,0,0,0,0,0,0,0,0,0,"congrat get town flame 
 roll live rd world hell hole 
 try 
 oh wait 
 not cause town garbage probably business market p","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjg3V4G0V1Lw3gCoAEC,Dt9-byUhPdg,all you white immigrants need to go back to Europe and tbh native Americans we're here before the European settlers came over on there boats,1,1,0,1,0,0,0,0,0,0,0,0,white immigrant need europe tbh native americans european settler come boat,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugji5Puu6CdNSXgCoAEC,Dt9-byUhPdg,What a bunch of complete dumb asses!,1,1,0,0,0,0,0,0,0,0,0,0,bunch complete dumb ass,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjjAQhUTVJVlHgCoAEC,Dt9-byUhPdg,Ignorance of the law is no excuse 18 U.S.C. 242 Deprivation of rights under color of law,0,0,0,0,0,0,0,0,0,0,0,0,ignorance law excuse   usc   deprivation right color law,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjm1PBJxlAajXgCoAEC,Dt9-byUhPdg,I agree time for a race war.,1,0,0,0,0,1,1,0,0,0,0,0,agree time race war,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgjOJxjEAvGohHgCoAEC,Dt9-byUhPdg,"""We been at war for 400 years"" please a war was started where three quarter of a million Americans died for you. Stop bitching",1,1,0,0,0,0,0,0,0,0,0,0,war   year war start quarter million americans die stop bitch,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjOorEuUNeDuXgCoAEC,Dt9-byUhPdg,"they are weird white , under the pretext that the police officer is white must less risk than others , it would be a black police officer who would kill a white, it would have taken 20 years in prison.
not me , I may be white, but I am against this there is no white or black we are all equal",0,0,0,0,0,0,0,0,0,0,0,0,"weird white   pretext police officer white risk   black police officer kill white take   year prison 
   white white black equal","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwaBPJR_PtIst-g5GR4AaABAg,Dt9-byUhPdg,Crimes committed during a Riot should become a Federal Offence.  The Federal Government has the ability to build unlimited prisons.,0,0,0,0,0,0,0,0,0,0,0,0,crime commit riot federal offence   federal government ability build unlimited prison,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwZlQcZUvX_tdLv5tN4AaABAg,Dt9-byUhPdg,Michael Brown was a THUG! God bless the Thin Blue Line!! I graduate from the police academy in December!,1,0,0,0,0,1,1,0,0,0,0,0,michael brown thug god bless thin blue line graduate police academy december,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugx3he2JevffnBpSued4AaABAg,Dt9-byUhPdg,"and what do the people see here,i can't even understand what they are saying,is this black America. is this good for the world to see,how do the people respect a race like this, when they see so much bad",1,0,0,0,0,1,1,0,0,0,0,0,people herei not understand sayingis black america good world seehow people respect race like bad,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgxIVUSZlDsjmgCaUmt4AaABAg,Dt9-byUhPdg,THESE PEOPLE DID AS THEY SHOULDVE. WISH THEY WOULDVE LITERALLY BURNED THE ENTIRE CITY DOWN,1,1,0,1,0,0,0,0,0,0,0,0,people ve wish ve literally burn entire city,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgygrXzRRsPCIB-4ZQJ4AaABAg,Dt9-byUhPdg,Lol! Look what it got them!,0,0,0,0,0,0,0,0,0,0,0,0,lol look get,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgyHY__Zn6pPpBqLWhl4AaABAg,Dt9-byUhPdg,"*Scrolls down in the comments to see a bunch of racist comments*
Me: Look! Trump Supporters!
*Sits patiently for the hate*





Ok seriously, a lot of people are saying this is wrong, which I say “Yeah, it kinda is” But people are saying “ It’s just because they’re black.”, think about all the African American people out there that are innocent and did nothing wrong.",0,0,0,0,0,0,0,0,0,0,0,0,"scroll comment bunch racist comment 
 look trump supporter 
 sit patiently hate 





 ok seriously lot people say wrong yeah kinda people say   black think african american people innocent wrong","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgyM6Czu-FCIhsAn2fl4AaABAg,Dt9-byUhPdg,3:40 someone get her some milk,0,0,0,0,0,0,0,0,0,0,0,0,  milk,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgzFM74WZ6HhHJsCzMh4AaABAg,Dt9-byUhPdg,"Must be nice looting, protesting, rioting, and burning stuff down in the middle of the night when you don't have to get up to go to work the next day",1,1,0,1,0,0,0,0,0,0,0,0,nice looting protest rioting burn stuff middle night not work day,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgzNIAq2vYdrNzAZaH94AaABAg,Dt9-byUhPdg,Is it really that hard just to open fire,1,1,0,1,0,0,0,0,0,0,0,0,hard open fire,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgzszpWJSeuW2bNWqf94AaABAg,Dt9-byUhPdg,"police shot 1 black guy , & then the blacks riot ,!! when a black shoot a black , what happens ?? ,,,,,,,,,,,,,, ?",0,0,0,0,0,0,0,0,0,0,0,0,police shoot   black guy    black riot   black shoot black   happen   ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgzUf9F0khnqHuHTte54AaABAg,Dt9-byUhPdg,Dirty mongrels!!!,1,1,0,0,0,0,0,0,0,0,0,0,dirty mongrel,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgzznaHifWKSzSekoZ94AaABAg,Dt9-byUhPdg,National Guard should be called out at the hint of a riot.  The National Guard really spooks the rioters.,0,0,0,0,0,0,0,0,0,0,0,0,national guard call hint riot   national guard spook rioter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggFX4zCcHRPtXgCoAEC,#NAME?,Now your tax dollars will get them a spanking new cop car 😔 ,0,0,0,0,0,0,0,0,0,0,0,0,tax dollar spanking new cop car  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
